timestamp,pv_voltage_V,pv_current_A,pv_power_W,pv_status,battery_voltage_V,battery_current_A,battery_charge_power_W,battery_charge_set_W,battery_charge_voltage_V,battery_ovp_V,battery_uvp_V,grid_voltage_V,grid_current_A,grid_input_power_W,grid_charge_power_W,grid_freq_Hz,grid_status,output_switch,output_voltage_V,output_current_A,output_power_W,output_freq_Hz,temp_inverter_C,temp_boost_C,temp_transformer_C,fan_current_pct,fan_setpoint_pct,op_mode,inverter_on,ac_charging,bypassing,fault_active,faults,warnings,fault_code
2026-06-12T17:12:10.077136,0.2,0.0,0,Abnormal,35.1,0.0,0,68,0.0,59.2,26.2,211.6,0.05,5,37,43.55,Abnormal,0,0.0,0.0,0,0.0,25.6,0.8,0.0,0,22014,State 0,0,1,0,0,,,0
2026-06-12T17:12:13.077108,0.2,0.0,0,Abnormal,49.0,0.0,0,100,0.0,8.0,0.6,19.6,0.34,0,4,43.56,Normal,0,0.0,0.0,0,0.0,25.6,0.8,0.0,0,21982,State 0,0,1,0,0,,,0
2026-06-12T17:12:16.077150,0.0,0.0,0,Abnormal,42.6,0.0,0,68,51.2,59.2,26.2,6.8,0.04,42,1,43.53,Normal,0,0.0,0.0,0,0.0,8.2,4.0,0.0,0,21882,PV fault,0,1,0,0,,,0
2026-06-12T17:12:19.077147,0.0,0.0,0,Abnormal,42.6,0.0,0,96,51.2,8.0,38.8,6.8,0.04,37,5,49.94,Normal,0,0.0,0.0,0,0.0,8.2,4.0,0.0,0,21845,PV fault,0,1,0,0,,,0
2026-06-12T17:12:22.077444,0.2,0.0,0,Abnormal,42.7,0.0,0,32,0.0,8.0,0.4,6.9,0.34,0,42,43.56,Normal,0,0.0,0.0,0,0.0,34.0,3.4,0.0,0,22357,PV fault,0,1,0,0,,,0
2026-06-12T17:12:25.077266,0.2,0.0,0,Abnormal,50.6,0.0,0,32,51.2,0.8,13.0,8.0,0.38,0,42,43.56,Normal,0,0.0,0.0,0,0.0,25.6,4.2,0.0,0,-21846,PV shutdown,0,0,0,0,,,0
2026-06-12T17:12:28.077517,0.0,0.0,0,Abnormal,50.6,0.0,0,68,51.2,52.0,26.0,8.0,0.38,1,43,44.84,Normal,0,0.0,0.0,0,0.0,8.5,29.8,0.0,0,-8363,PV shutdown,0,0,0,0,,,0
2026-06-12T17:12:31.077600,0.0,0.0,0,Abnormal,34.0,0.0,0,68,51.2,52.0,26.0,224.8,0.38,32,37,43.53,Normal,0,0.0,0.0,0,0.0,34.0,0.1,0.0,0,-8363,State 0,0,0,0,0,,,0
2026-06-12T17:12:34.077562,0.2,0.0,0,Abnormal,34.0,0.0,0,68,51.2,52.0,26.0,224.8,0.38,5,5,46.08,Normal,0,0.0,0.0,0,0.0,27.6,1.0,0.0,0,-8363,PV fault,0,0,0,0,,,0
2026-06-12T17:12:37.077803,0.0,0.0,0,Abnormal,42.6,0.0,0,68,51.2,52.0,26.0,211.6,0.38,5,5,46.08,Normal,0,0.0,0.0,0,0.0,27.6,1.0,0.0,0,-8363,PV fault,0,0,0,0,,,0
2026-06-12T17:12:40.077784,0.0,0.0,0,Abnormal,42.6,0.0,0,68,51.2,8.0,0.4,211.6,0.38,5,34,6.4,Normal,0,0.0,0.0,0,0.0,34.3,4.0,0.0,0,30078,PV fault,0,1,0,0,,,0
2026-06-12T17:12:43.077846,0.0,0.0,0,Abnormal,42.6,0.0,0,68,51.2,60.0,38.6,211.6,0.38,46,4,6.4,Abnormal,0,0.0,0.0,0,0.0,34.4,4.0,0.0,0,-2729,PV fault,0,1,0,0,,,0
2026-06-12T17:12:46.078033,0.2,0.0,0,Abnormal,17.0,0.0,0,100,0.0,60.0,0.4,225.3,0.34,34,34,48.69,Normal,0,0.0,0.0,0,0.0,0.8,26.1,0.0,0,21847,PV fault,0,1,0,0,,,0
2026-06-12T17:12:49.077975,0.2,0.0,0,Abnormal,25.4,0.0,0,68,0.0,0.8,26.0,19.7,0.36,5,37,43.56,Abnormal,0,0.0,0.0,0,0.0,33.6,26.1,0.0,0,-21846,PV fault,0,1,0,0,,,0
2026-06-12T17:12:52.078278,0.2,0.0,0,Abnormal,34.3,0.1,0,68,51.2,60.0,38.6,211.8,0.34,4,4,43.56,Abnormal,0,0.0,0.0,0,0.0,34.6,27.1,0.0,0,-5545,PV fault,0,0,0,0,,,0
2026-06-12T17:12:55.078217,0.2,0.0,0,Abnormal,50.6,0.0,0,36,51.2,8.8,26.2,14.1,0.04,42,3,44.82,Abnormal,0,0.0,0.0,0,0.0,9.0,30.1,0.0,0,31397,PV fault,0,1,0,0,,,0
2026-06-12T17:12:58.078194,0.0,0.0,0,Abnormal,50.6,0.0,0,68,0.0,52.0,0.4,14.1,0.04,5,34,46.11,Normal,0,0.0,0.0,0,0.0,9.1,29.8,0.0,0,21845,PV fault,0,0,0,0,,,0
2026-06-12T17:13:01.078266,0.2,0.0,0,Abnormal,8.4,0.0,0,68,0.0,52.0,0.4,20.2,0.32,5,34,46.11,Normal,0,0.0,0.0,0,0.0,9.1,29.8,0.0,0,21845,PV fault,0,0,0,0,,,0
2026-06-12T17:13:04.078289,0.2,0.0,0,Abnormal,17.0,0.0,0,68,0.0,8.0,26.0,225.3,0.38,5,34,46.11,Normal,0,0.0,0.0,0,0.0,9.1,29.8,0.0,0,32597,PV fault,0,0,0,0,,,0
2026-06-12T17:13:07.078411,0.0,0.0,0,Abnormal,12.6,0.0,0,32,51.2,8.0,26.0,7.9,0.37,5,5,43.53,Abnormal,0,0.0,0.0,0,0.0,34.1,29.8,0.0,0,22014,PV fault,0,1,0,0,,,0
2026-06-12T17:13:10.078490,0.2,0.0,0,Abnormal,38.2,0.0,0,32,51.2,59.2,13.4,6.9,0.04,21,21,48.68,Normal,0,0.0,0.0,0,0.0,0.8,26.1,0.0,0,-171,PV fault,0,1,0,0,,,0
2026-06-12T17:13:13.078567,0.2,0.0,0,Abnormal,51.0,0.0,0,68,51.2,8.0,0.4,211.6,0.04,8,40,48.68,Abnormal,0,0.0,0.0,0,0.0,34.1,4.8,0.0,0,24405,PV fault,0,0,0,0,,,0
2026-06-12T17:13:16.078611,0.0,0.0,0,Abnormal,51.1,0.1,0,68,51.2,8.0,0.4,6.8,0.38,41,10,47.4,Normal,0,0.0,0.0,0,0.0,34.1,28.8,0.0,0,24405,PV fault,0,1,0,0,,,0
2026-06-12T17:13:19.078616,0.2,0.0,0,Abnormal,25.5,0.0,0,68,51.2,8.0,0.4,6.8,0.38,32,32,48.69,Abnormal,0,0.0,0.0,0,0.0,32.0,4.8,0.0,0,24405,PV fault,0,0,0,0,,,0
2026-06-12T17:13:22.078804,0.0,0.0,0,Abnormal,8.5,0.0,0,32,0.0,59.2,0.6,211.7,0.32,4,4,6.46,Normal,0,0.0,0.0,0,0.0,32.0,27.2,0.0,0,21930,PV fault,0,1,0,0,,,0
2026-06-12T17:13:25.078673,0.0,0.0,0,Abnormal,34.1,0.1,0,32,0.0,8.0,38.6,218.6,0.38,10,10,44.85,Abnormal,0,0.0,0.0,0,0.0,32.0,27.2,0.0,0,-21766,PV fault,0,1,0,0,,,0
2026-06-12T17:13:28.078990,0.2,0.0,0,Abnormal,8.4,0.0,0,68,51.2,60.0,25.8,218.6,0.04,5,36,43.58,Normal,0,0.0,0.0,0,0.0,32.1,1.6,0.0,0,21845,PV fault,0,1,0,0,,,0
2026-06-12T17:13:31.078854,0.2,0.0,0,Abnormal,25.4,0.0,0,68,51.2,0.8,0.6,218.4,0.38,0,0,47.4,Abnormal,0,0.0,0.0,0,0.0,6.4,1.8,0.0,0,-641,PV fault,0,1,0,0,,,0
2026-06-12T17:13:34.078909,0.0,0.0,0,Abnormal,25.4,0.0,0,96,51.2,8.8,26.0,218.4,0.38,0,32,43.56,Normal,0,0.0,0.0,0,0.0,32.0,30.6,0.0,0,21886,PV fault,0,1,0,0,,,0
2026-06-12T17:13:37.079113,0.0,0.0,0,Abnormal,38.2,0.0,0,100,0.0,58.4,26.0,6.8,0.04,40,4,43.54,Normal,0,0.0,0.0,0,0.0,32.1,30.6,0.0,0,-19115,PV fault,0,1,0,0,,,0
2026-06-12T17:13:40.079135,0.0,0.0,0,Abnormal,38.2,0.0,0,100,0.0,58.4,26.0,6.8,0.04,0,0,48.7,Abnormal,0,0.0,0.0,0,0.0,6.8,27.2,0.0,0,-19115,PV fault,0,0,0,0,,,0
2026-06-12T17:13:43.079379,0.0,0.0,0,Abnormal,9.4,0.0,0,100,0.0,58.4,26.0,218.9,0.05,21,21,43.54,Normal,0,0.0,0.0,0,0.0,35.2,27.3,0.0,0,-19115,PV fault,0,0,0,0,,,0
2026-06-12T17:13:46.079108,0.0,0.0,0,Abnormal,42.5,0.1,0,96,51.2,8.0,38.6,14.0,0.04,21,21,43.54,Normal,0,0.0,0.0,0,0.0,35.2,27.3,0.0,0,22442,PV fault,0,0,0,0,,,0
2026-06-12T17:13:49.079327,0.0,0.0,0,Abnormal,46.9,0.1,0,32,0.0,52.0,13.0,14.0,0.04,32,37,44.82,Normal,0,0.0,0.0,0,0.0,35.2,27.3,0.0,0,-21771,PV fault,0,0,0,0,,,0
2026-06-12T17:13:52.079345,0.2,0.0,0,Abnormal,50.1,0.1,0,32,51.2,59.2,13.0,6.6,0.05,28,21,6.42,Normal,0,0.0,0.0,0,0.0,29.3,27.6,0.0,0,-17750,PV fault,0,1,0,0,,,0
2026-06-12T17:13:55.079294,0.2,0.0,0,Abnormal,42.6,0.1,0,32,51.2,59.2,13.0,13.6,0.32,16,16,44.8,Normal,0,0.0,0.0,0,0.0,35.2,28.8,0.0,0,-17750,PV fault,0,0,0,0,,,0
2026-06-12T17:13:58.079477,0.0,0.0,0,Abnormal,42.6,0.1,0,96,0.0,59.2,25.8,13.6,0.32,5,13,47.45,Normal,0,0.0,0.0,0,0.0,35.2,2.0,0.0,0,-10923,PV fault,0,1,0,0,,,0
2026-06-12T17:14:01.079496,0.2,0.0,0,Abnormal,17.0,0.0,0,68,0.0,58.4,25.8,13.8,0.32,10,2,44.8,Normal,0,0.0,0.0,0,0.0,32.4,27.6,0.0,0,-1451,State 0,0,0,0,0,,,0
2026-06-12T17:14:04.080002,0.2,0.0,0,Abnormal,17.0,0.0,0,68,0.0,8.0,0.4,212.5,0.36,33,32,6.48,Normal,0,0.0,0.0,0,0.0,3.4,27.6,0.0,0,32597,PV shutdown,0,0,0,0,,,0
2026-06-12T17:14:07.079732,0.2,0.0,0,Abnormal,42.6,0.0,0,68,0.0,59.2,0.4,225.0,0.32,21,21,6.48,Normal,0,0.0,0.0,0,0.0,32.4,27.6,0.0,0,-21931,PV shutdown,0,0,0,0,,,0
2026-06-12T17:14:10.079792,0.0,0.0,0,Abnormal,34.0,0.0,0,68,0.0,59.2,0.4,211.3,0.04,5,34,44.81,Normal,0,0.0,0.0,0,0.0,6.9,2.2,0.0,0,-21931,PV fault,0,0,0,0,,,0
2026-06-12T17:14:13.079917,0.0,0.0,0,Abnormal,34.1,0.0,0,100,51.2,60.0,26.0,211.3,0.32,4,8,5.21,Normal,0,0.0,0.0,0,0.0,6.9,2.2,0.0,0,-21889,PV fault,0,0,0,0,,,0
2026-06-12T17:14:16.079790,0.2,0.0,0,Abnormal,8.5,0.1,0,68,0.0,52.0,38.8,13.6,0.37,4,6,46.09,Normal,0,0.0,0.0,0,0.0,6.9,2.2,0.0,0,-19106,PV fault,0,0,0,0,,,0
2026-06-12T17:14:19.080074,0.2,0.0,0,Abnormal,8.5,0.1,0,32,0.0,59.2,38.6,13.6,0.37,5,32,6.5,Normal,0,0.0,0.0,0,0.0,6.5,29.3,0.0,0,22014,PV fault,0,0,0,0,,,0
2026-06-12T17:14:22.080172,0.2,0.0,0,Abnormal,34.1,0.0,0,68,0.0,59.2,0.4,6.9,0.34,21,21,44.88,Normal,0,0.0,0.0,0,0.0,29.6,2.3,0.0,0,31445,State 0,0,1,0,0,,,0
2026-06-12T17:14:25.080040,0.0,0.0,0,Abnormal,34.1,0.0,0,32,51.2,60.0,38.6,6.9,0.34,33,32,44.9,Normal,0,0.0,0.0,0,0.0,36.2,29.0,0.0,0,-21762,PV fault,0,1,0,0,,,0
2026-06-12T17:14:28.080068,0.0,0.0,0,Abnormal,34.1,0.1,52,100,0.0,60.0,38.6,211.6,0.32,52,52,43.52,Normal,0,0.0,0.0,0,0.0,10.6,5.4,0.0,0,21854,PV fault,0,0,0,0,,,0
2026-06-12T17:14:31.080226,0.2,0.0,0,Abnormal,34.1,0.1,52,100,0.0,60.0,38.6,211.6,0.32,3,1,43.62,Normal,0,0.0,0.0,0,0.0,32.1,2.4,0.0,0,21854,PV fault,0,1,0,0,,,0
2026-06-12T17:14:34.080499,0.0,0.0,0,Abnormal,49.0,0.0,0,68,0.0,59.2,38.6,6.8,0.05,36,44,43.55,Abnormal,0,0.0,0.0,0,0.0,36.3,27.2,0.0,0,32597,PV fault,0,1,0,0,,,0
2026-06-12T17:14:37.080353,0.2,0.0,0,Abnormal,25.0,0.1,0,68,0.0,59.2,38.6,6.8,0.05,4,36,48.65,Normal,0,0.0,0.0,0,0.0,29.8,27.2,0.0,0,32597,PV fault,0,0,0,0,,,0
2026-06-12T17:14:40.080543,0.2,0.0,0,Abnormal,24.5,0.0,0,100,51.2,8.0,26.2,224.1,0.32,18,18,47.36,Abnormal,0,0.0,0.0,0,0.0,32.4,27.3,0.0,0,24437,PV shutdown,0,0,0,0,,,0
2026-06-12T17:14:43.080310,0.0,0.0,0,Abnormal,34.0,0.0,0,100,51.2,59.2,0.4,218.6,0.37,16,17,50.0,Normal,0,0.0,0.0,0,0.0,6.8,31.4,0.0,0,21855,State 0,0,1,0,0,,,0
2026-06-12T17:14:46.080756,0.0,0.0,0,Abnormal,17.0,0.0,0,68,0.0,8.0,26.2,218.6,0.37,42,1,43.52,Abnormal,0,0.0,0.0,0,0.0,10.6,1.7,0.0,0,-16518,State 0,0,0,0,0,,,0
2026-06-12T17:14:49.080484,0.0,0.0,0,Abnormal,42.6,0.0,0,68,0.0,8.0,26.2,211.3,0.04,34,1,6.48,Abnormal,0,0.0,0.0,0,0.0,6.8,1.6,0.0,0,-16518,PV fault,0,0,0,0,,,0
2026-06-12T17:14:52.080534,0.2,0.0,0,Abnormal,50.1,0.1,0,68,51.2,8.0,0.4,13.6,0.04,0,32,50.02,Normal,0,0.0,0.0,0,0.0,6.8,1.6,0.0,0,21930,PV fault,0,0,0,0,,,0
2026-06-12T17:14:55.080798,0.0,0.0,0,Abnormal,34.3,0.0,0,36,51.2,8.8,0.4,218.4,0.39,1,1,5.21,Normal,0,0.0,0.0,0,0.0,33.6,31.4,0.0,0,22362,State 0,0,0,0,0,,,0
2026-06-12T17:14:58.080645,0.2,0.0,0,Abnormal,42.6,0.0,0,36,51.2,8.8,0.4,211.2,0.34,34,0,6.5,Normal,0,0.0,0.0,0,0.0,36.8,29.8,0.0,0,22362,PV fault,0,0,0,0,,,0
2026-06-12T17:15:01.080825,0.0,0.0,0,Abnormal,42.6,0.0,0,100,0.0,8.8,0.4,211.2,0.34,0,0,48.72,Normal,0,0.0,0.0,0,0.0,35.2,29.8,0.0,0,-2731,PV fault,0,1,0,0,,,0
2026-06-12T17:15:04.081113,0.2,0.0,0,Abnormal,25.4,0.0,0,100,0.0,8.8,0.4,225.0,0.05,4,44,5.22,Normal,0,0.0,0.0,0,0.0,36.8,31.4,0.0,0,-2731,State 0,0,0,0,0,,,0
2026-06-12T17:15:07.080902,0.2,0.0,0,Abnormal,38.2,0.1,0,68,0.0,8.0,26.0,20.0,0.05,4,44,5.22,Normal,0,0.0,0.0,0,0.0,36.9,27.3,0.0,0,21930,State 0,0,1,0,0,,,0
2026-06-12T17:15:10.081229,0.2,0.0,0,Abnormal,38.2,0.1,0,100,0.0,8.0,38.8,20.0,0.05,32,34,44.9,Normal,0,0.0,0.0,0,0.0,8.0,2.0,0.0,0,-21846,PV fault,0,1,0,0,,,0
2026-06-12T17:15:13.081007,0.2,0.0,0,Abnormal,25.5,0.1,0,68,0.0,60.0,38.8,218.6,0.32,4,4,46.1,Normal,0,0.0,0.0,0,0.0,3.4,6.0,0.0,0,22359,PV fault,0,1,0,0,,,0
2026-06-12T17:15:16.081139,0.2,0.0,0,Abnormal,8.6,0.0,0,68,0.0,60.0,38.8,224.0,0.38,4,4,46.1,Normal,0,0.0,0.0,0,0.0,33.8,27.6,0.0,0,22359,PV fault,0,0,0,0,,,0
2026-06-12T17:15:19.081390,0.2,0.0,0,Abnormal,12.2,0.0,0,68,0.0,60.0,38.8,224.0,0.38,34,34,44.9,Normal,0,0.0,0.0,0,0.0,30.5,27.7,0.0,0,22359,State 0,0,0,0,0,,,0
2026-06-12T17:15:22.081469,0.0,0.0,0,Abnormal,12.2,0.0,0,68,0.0,8.0,39.0,224.0,0.38,5,37,46.1,Normal,0,0.0,0.0,0,0.0,34.0,31.8,0.0,0,22359,PV fault,0,1,0,0,,,0
2026-06-12T17:15:25.081586,0.2,0.0,0,Abnormal,12.2,0.0,0,68,0.0,58.4,38.6,224.0,0.38,0,0,43.52,Normal,0,0.0,0.0,0,0.0,34.1,31.4,0.0,0,21994,State 0,0,1,0,0,,,0
2026-06-12T17:15:28.081639,0.2,0.0,0,Abnormal,9.5,0.0,0,32,51.2,8.0,26.0,211.5,0.0,5,46,43.62,Abnormal,0,0.0,0.0,0,0.0,34.1,31.4,0.0,0,21845,State 0,0,1,0,0,,,0
2026-06-12T17:15:31.081630,0.2,0.0,0,Abnormal,42.6,0.0,0,32,51.2,8.0,26.0,211.5,0.0,5,46,43.62,Abnormal,0,0.0,0.0,0,0.0,34.1,2.0,0.0,0,21845,PV fault,0,0,0,0,,,0
2026-06-12T17:15:34.081419,0.2,0.0,0,Abnormal,50.0,0.1,0,32,51.2,8.0,26.0,224.0,0.05,41,40,6.48,Abnormal,0,0.0,0.0,0,0.0,34.1,2.0,0.0,0,21845,PV shutdown,0,0,0,0,,,0
2026-06-12T17:15:37.081733,0.2,0.0,0,Abnormal,16.8,0.1,0,32,0.0,8.8,26.0,224.5,0.04,1,1,6.5,Abnormal,0,0.0,0.0,0,0.0,37.6,2.0,0.0,0,-417,PV fault,0,1,0,0,,,0
2026-06-12T17:15:40.081792,0.0,0.0,0,Abnormal,42.6,0.0,0,100,51.2,60.0,26.0,6.7,0.04,34,34,6.5,Normal,0,0.0,0.0,0,0.0,33.7,29.8,0.0,0,-5537,PV fault,0,1,0,0,,,0
2026-06-12T17:15:43.081851,0.2,0.0,0,Abnormal,42.6,0.0,0,68,0.0,60.0,38.8,211.7,0.38,40,33,50.02,Abnormal,0,0.0,0.0,0,0.0,37.7,31.8,0.0,0,-1451,PV fault,0,0,0,0,,,0
2026-06-12T17:15:46.082048,0.2,0.0,0,Abnormal,42.6,0.0,0,68,0.0,59.2,38.6,211.7,0.38,40,33,50.02,Abnormal,0,0.0,0.0,0,0.0,33.6,2.3,0.0,0,-1451,PV fault,0,0,0,0,,,0
2026-06-12T17:15:49.081781,0.0,0.0,0,Abnormal,34.1,0.0,0,68,0.0,8.0,26.0,211.7,0.38,32,32,47.46,Normal,0,0.0,0.0,0,0.0,33.7,31.8,0.0,0,21930,PV fault,0,1,0,0,,,0
2026-06-12T17:15:52.081973,0.0,0.0,0,Abnormal,34.1,0.0,0,68,0.0,59.2,0.4,6.5,0.04,32,32,47.46,Normal,0,0.0,0.0,0,0.0,36.9,28.6,0.0,0,22015,PV fault,0,1,0,0,,,0
2026-06-12T17:15:55.081865,0.2,0.0,0,Abnormal,46.8,0.0,0,100,51.2,1.6,13.2,6.4,0.05,3,1,48.66,Normal,0,0.0,0.0,0,0.0,33.6,25.6,0.0,0,21981,PV fault,0,0,0,0,,,0
2026-06-12T17:15:58.082026,0.2,0.0,0,Abnormal,11.7,0.1,0,36,51.2,8.0,0.4,211.3,0.36,16,16,44.9,Abnormal,0,0.0,0.0,0,0.0,33.6,32.0,0.0,0,-21846,PV fault,0,0,0,0,,,0
2026-06-12T17:16:01.082321,0.2,0.0,0,Abnormal,8.4,0.0,0,36,0.0,59.2,39.0,218.8,0.37,16,16,44.9,Abnormal,0,0.0,0.0,0,0.0,33.6,0.0,0.0,0,-18966,PV fault,0,0,0,0,,,0
2026-06-12T17:16:04.082295,0.0,0.0,0,Abnormal,8.4,0.0,0,68,51.2,59.2,38.6,218.8,0.37,0,1,48.64,Normal,0,0.0,0.0,0,0.0,33.6,0.0,0.0,0,-1451,PV fault,0,0,0,0,,,0
2026-06-12T17:16:07.082310,0.2,0.0,0,Abnormal,42.6,0.1,0,100,51.2,60.0,26.0,211.5,0.05,5,45,44.9,Normal,0,0.0,0.0,0,0.0,34.0,6.6,0.0,0,-21846,PV fault,0,0,0,0,,,0
2026-06-12T17:16:10.082351,0.2,0.0,0,Abnormal,42.6,0.1,0,68,51.2,8.0,26.0,211.5,0.05,32,1,44.81,Normal,0,0.0,0.0,0,0.0,12.0,0.2,0.0,0,21845,State 0,0,0,0,0,,,0
2026-06-12T17:16:13.082483,0.0,0.0,0,Abnormal,25.4,0.1,0,68,51.2,8.0,26.0,6.9,0.06,32,1,44.81,Normal,0,0.0,0.0,0,0.0,34.1,6.4,0.0,0,21845,PV fault,0,0,0,0,,,0
2026-06-12T17:16:16.087973,0.2,0.0,0,Abnormal,18.2,0.1,0,32,51.2,7.2,39.0,6.9,0.06,31,10,5.13,Normal,0,0.0,0.0,0,0.0,34.0,0.0,0.0,0,21886,State 0,0,0,0,0,,,0
2026-06-12T17:16:19.083061,0.2,0.0,0,Abnormal,34.0,0.0,0,32,51.2,7.2,39.0,19.7,0.0,0,34,48.64,Abnormal,0,0.0,0.0,0,0.0,38.2,25.8,0.0,0,21886,PV fault,0,0,0,0,,,0
2026-06-12T17:16:22.082628,0.0,0.0,0,Abnormal,44.0,0.1,0,32,51.2,59.2,26.0,211.3,0.34,17,19,43.52,Abnormal,0,0.0,0.0,0,0.0,37.8,32.2,0.0,0,21886,PV fault,0,0,0,0,,,0
2026-06-12T17:16:25.082772,0.2,0.0,0,Abnormal,34.1,0.1,0,36,0.0,8.8,38.6,211.3,0.34,17,19,43.52,Abnormal,0,0.0,0.0,0,0.0,30.0,6.5,0.0,0,21886,PV shutdown,0,0,0,0,,,0
2026-06-12T17:16:28.082849,0.0,0.0,0,Abnormal,34.1,0.1,0,68,0.0,59.2,13.0,211.6,0.06,0,0,46.09,Abnormal,0,0.0,0.0,0,0.0,34.1,6.7,0.0,0,21886,State 0,0,0,0,0,,,0
2026-06-12T17:16:31.082819,0.2,0.0,0,Abnormal,34.0,0.0,0,68,0.0,59.2,13.0,211.7,0.34,0,0,46.09,Abnormal,0,0.0,0.0,0,0.0,38.4,6.7,0.0,0,21886,State 0,0,0,0,0,,,0
2026-06-12T17:16:34.083003,0.2,0.0,0,Abnormal,34.0,0.0,0,68,0.0,52.0,13.0,6.8,0.36,17,8,40.96,Abnormal,0,0.0,0.0,0,0.0,25.7,32.4,0.0,0,21845,PV fault,0,1,0,0,,,0
2026-06-12T17:16:37.083132,0.2,0.0,0,Abnormal,8.7,0.1,0,68,51.2,52.0,13.4,20.4,0.32,17,8,40.96,Abnormal,0,0.0,0.0,0,0.0,0.0,32.4,0.0,0,-21846,PV fault,0,0,0,0,,,0
2026-06-12T17:16:40.085048,0.2,0.0,0,Abnormal,49.0,0.0,0,68,51.2,8.0,0.6,20.4,0.32,10,17,46.09,Normal,0,0.0,0.0,0,0.0,25.7,6.8,0.0,0,23893,PV fault,0,1,0,0,,,0
2026-06-12T17:16:43.083110,0.0,0.0,0,Abnormal,49.0,0.0,0,68,51.2,8.0,0.6,20.4,0.32,4,4,43.53,Normal,0,0.0,0.0,0,0.0,0.0,32.4,0.0,0,23893,PV fault,0,1,0,0,,,0
2026-06-12T17:16:46.083380,0.2,0.0,0,Abnormal,49.0,0.0,0,68,51.2,52.0,38.8,20.4,0.32,5,5,43.53,Normal,0,0.0,0.0,0,0.0,38.6,6.4,0.0,0,23893,PV fault,0,0,0,0,,,0
2026-06-12T17:16:49.083112,0.0,0.0,0,Abnormal,34.6,0.0,0,100,0.0,60.0,26.0,20.2,0.04,5,5,6.48,Normal,0,0.0,0.0,0,0.0,38.5,32.5,0.0,0,21965,PV shutdown,0,1,0,0,,,0
2026-06-12T17:16:52.083482,0.2,0.0,0,Abnormal,38.2,0.0,0,68,0.0,8.0,0.4,218.0,0.04,5,5,6.48,Normal,0,0.0,0.0,0,0.0,26.0,32.4,0.0,0,24058,PV fault,0,1,0,0,,,0
2026-06-12T17:16:55.083280,0.2,0.0,0,Abnormal,38.2,0.0,0,68,0.0,59.2,26.2,218.0,0.04,0,0,49.92,Normal,0,0.0,0.0,0,0.0,26.0,32.4,0.0,0,-2731,PV fault,0,1,0,0,,,0
2026-06-12T17:16:58.083480,0.0,0.0,0,Abnormal,38.2,0.0,0,68,0.0,8.8,0.4,218.0,0.04,4,5,50.0,Abnormal,0,0.0,0.0,0,0.0,0.4,25.8,0.0,0,21845,PV shutdown,0,1,0,0,,,0
2026-06-12T17:17:01.083732,0.0,0.0,0,Abnormal,42.6,0.1,20,68,51.2,59.2,26.0,6.8,0.04,48,20,46.09,Normal,0,0.0,0.0,0,0.0,0.6,0.2,0.0,0,21930,PV fault,0,1,0,0,,,0
2026-06-12T17:17:04.083393,0.0,0.0,0,Abnormal,9.4,0.1,0,68,51.2,8.8,25.8,19.2,0.34,21,10,49.93,Normal,0,0.0,0.0,0,0.0,26.2,32.7,0.0,0,21930,PV fault,0,1,0,0,,,0
2026-06-12T17:17:07.083653,0.0,0.0,0,Abnormal,12.6,0.1,0,68,0.0,59.2,26.0,19.6,0.02,23,18,46.09,Normal,0,0.0,0.0,0,0.0,13.0,32.7,0.0,0,-425,State 0,0,1,0,0,,,0
2026-06-12T17:17:10.083661,0.0,0.0,0,Abnormal,12.6,0.1,0,68,51.2,8.0,26.2,19.6,0.02,0,4,44.81,Normal,0,0.0,0.0,0,0.0,38.6,6.9,0.0,0,23895,PV fault,0,1,0,0,,,0
2026-06-12T17:17:13.083818,0.2,0.0,0,Abnormal,12.6,0.1,0,100,51.2,0.8,26.2,19.6,0.02,21,31,43.53,Normal,0,0.0,0.0,0,0.0,38.6,6.9,0.0,0,-10923,PV fault,0,1,0,0,,,0
2026-06-12T17:17:16.083845,0.0,0.0,0,Abnormal,34.0,0.1,0,100,51.2,60.0,26.0,20.4,0.05,10,27,50.01,Abnormal,0,0.0,0.0,0,0.0,26.2,32.2,0.0,0,-10923,State 0,0,1,0,0,,,0
2026-06-12T17:17:19.083840,0.2,0.0,0,Abnormal,34.0,0.1,0,96,0.0,0.8,38.6,20.4,0.05,20,20,5.21,Abnormal,0,0.0,0.0,0,0.0,38.8,32.5,0.0,0,21854,PV fault,0,1,0,0,,,0
2026-06-12T17:17:22.083840,0.2,0.0,0,Abnormal,17.0,0.0,0,32,0.0,8.0,26.0,13.6,0.34,24,20,46.09,Abnormal,0,0.0,0.0,0,0.0,26.1,7.2,0.0,0,21854,PV fault,0,1,0,0,,,0
2026-06-12T17:17:25.083898,0.2,0.0,0,Abnormal,42.6,0.1,0,68,51.2,59.2,0.4,212.4,0.36,1,34,43.53,Normal,0,0.0,0.0,0,0.0,38.9,32.0,0.0,0,-18955,PV fault,0,1,0,0,,,0
2026-06-12T17:17:28.084370,0.2,0.0,0,Abnormal,0.0,0.1,0,68,0.0,8.0,38.8,211.3,0.05,33,42,43.52,Normal,0,0.0,0.0,0,0.0,38.6,32.8,0.0,0,-18955,PV fault,0,1,0,0,,,0
2026-06-12T17:17:31.084025,0.0,0.0,0,Abnormal,21.3,0.0,0,68,51.2,60.0,39.0,7.9,0.06,33,1,44.81,Abnormal,0,0.0,0.0,0,0.0,38.9,32.8,0.0,0,-10753,PV fault,0,1,0,0,,,0
