timestamp,pv_voltage_V,pv_current_A,pv_power_W,pv_status,battery_voltage_V,battery_current_A,battery_charge_power_W,battery_charge_set_W,battery_charge_voltage_V,battery_ovp_V,battery_uvp_V,grid_voltage_V,grid_current_A,grid_input_power_W,grid_charge_power_W,grid_freq_Hz,grid_status,output_switch,output_voltage_V,output_current_A,output_power_W,output_freq_Hz,temp_inverter_C,temp_boost_C,temp_transformer_C,fan_current_pct,fan_setpoint_pct,op_mode,inverter_on,ac_charging,bypassing,fault_active,faults,warnings,fault_code
2026-06-15T16:23:40.045737,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.9,0.07,0,0,49.91,Normal,0,0.0,0.0,0,0.0,29.4,29.7,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:23:43.045315,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.91,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:23:46.045354,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.7,0.07,0,0,49.91,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:23:49.045594,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.5,0.07,0,0,49.91,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:23:52.045392,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:23:55.045594,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.3,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:23:58.045665,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.5,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:24:00.887752,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:24:03.485345,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:24:06.484738,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:24:09.484826,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:24:12.484898,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:24:15.484956,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:24:18.485019,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:24:21.485086,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:24:24.485147,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,60.0,223.2,0.07,0,0,49.92,Normal,0,0.0,0.0,0,0.0,29.4,29.6,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
