timestamp,pv_voltage_V,pv_current_A,pv_power_W,pv_status,battery_voltage_V,battery_current_A,battery_charge_power_W,battery_charge_set_W,battery_charge_voltage_V,battery_ovp_V,battery_uvp_V,grid_voltage_V,grid_current_A,grid_input_power_W,grid_charge_power_W,grid_freq_Hz,grid_status,output_switch,output_voltage_V,output_current_A,output_power_W,output_freq_Hz,temp_inverter_C,temp_boost_C,temp_transformer_C,fan_current_pct,fan_setpoint_pct,op_mode,inverter_on,ac_charging,bypassing,fault_active,faults,warnings,fault_code
2026-06-15T16:28:06.490222,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:09.490290,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:12.490349,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:15.490416,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:18.490479,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:21.490550,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:24.490613,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:27.490681,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:30.490747,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:33.490810,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:36.490878,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:39.490940,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:42.491004,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:45.491069,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:48.491138,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:51.491207,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:54.491275,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:28:57.491340,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:00.491412,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:03.491482,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:06.491545,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:09.491617,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:12.491689,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:15.491760,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:18.491828,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:21.491896,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:24.491962,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:27.492027,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:30.492095,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:33.492189,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:36.492239,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:39.492309,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:42.492402,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:45.492476,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:48.492527,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:51.492640,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:54.492691,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:29:57.492758,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:00.492825,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:03.492895,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:06.492959,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:09.493029,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:12.493098,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:15.493165,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:18.493230,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:21.493299,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:24.493367,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:27.493439,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:30.493516,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:33.493595,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:36.493652,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:39.493717,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:42.493806,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:45.493871,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:48.493926,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:51.493998,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:54.494059,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
2026-06-15T16:30:57.494132,0.0,0.0,0,Abnormal,7.9,0.1,0,100,51.2,60.0,38.4,225.3,0.07,0,0,49.9,Normal,0,0.0,0.0,0,0.0,29.0,29.4,0.0,0,-1,PV fault,0,0,0,1,Main controller comm loss,,130
